Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788515715,5,POST,POST /api/v1/shop/cart/items,0.000000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515715,5,POST,POST /api/v1/shop/orders/[id]/pay,0.000000,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515715,5,POST,POST /api/v1/ticketing/orders,0.000000,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515715,5,POST,POST /api/v1/ticketing/orders/[id]/pay,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515715,5,,Aggregated,0.000000,0.000000,88,110,120,130,160,190,360,360,360,360,360,73,0,60,89.36556300614029,5.02849998883903,367.7984999958426,767.3835616438356
1788515716,5,GET,GET /api/v1/experiences,2.000000,0.000000,7,23,28,28,43,43,43,43,43,43,43,9,0,12,19.99919999959982,5.9213999775238335,47.1916000242345,1147.0
1788515716,5,GET,GET /api/v1/experiences/[id]/sessions,2.000000,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515716,5,GET,GET /api/v1/reservations,1.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,2,0,20,20.396949985297397,19.98809998622164,20.805799984373152,621.0
1788515716,5,GET,GET /api/v1/shop/orders,0.000000,0.000000,46,46,190,190,190,190,190,190,190,190,190,3,0,46,82.9881999719267,16.54969999799505,185.95119996462017,737.0
1788515716,5,GET,GET /api/v1/shop/products,1.000000,0.000000,46,49,49,76,76,76,76,76,76,76,76,6,0,39,40.79228332072186,13.391799991950393,76.2010999605991,1623.0
1788515716,5,GET,GET /api/v1/ticketing/orders,0.000000,0.000000,21,21,21,21,21,21,21,21,21,21,21,2,0,21.06539998203516,41.78384997067042,21.06539998203516,62.502299959305674,515.0
1788515716,5,GET,GET /api/v1/ticketing/slots,5.000000,0.000000,50,50,50,73,73,73,73,73,73,73,73,5,0,50,48.049239988904446,22.54709997214377,72.85940001020208,949.0
1788515716,5,GET,GET /api/v1/ticketing/types,5.000000,0.000000,5,6,6,8,8,8,8,8,8,8,8,10,0,8,18.750700005330145,4.000100016128272,96.59670002292842,751.0
1788515716,5,POST,POST /api/v1/auth/login,5.000000,0.000000,350,360,360,370,370,370,370,370,370,370,370,5,0,350,276.91845998633653,81.79889997700229,367.7984999958426,1051.0
1788515716,5,POST,POST /api/v1/reservations,1.000000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,110,107.60805996833369,53.61179995816201,136.93639996927232,570.0
1788515716,5,POST,POST /api/v1/reservations/[id]/confirm,1.000000,0.000000,88,88,90,90,90,90,90,90,90,90,90,5,0,84,73.8551199901849,29.9832999589853,90.46849998412654,575.0
1788515716,5,POST,POST /api/v1/shop/cart/checkout,1.000000,0.000000,160,160,170,170,170,170,170,170,170,170,170,5,0,130,129.92868000874296,48.111400043126196,172.85039997659624,676.0
1788515716,5,POST,POST /api/v1/shop/cart/items,1.000000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515716,5,POST,POST /api/v1/shop/orders/[id]/pay,1.000000,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515716,5,POST,POST /api/v1/ticketing/orders,3.000000,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515716,5,POST,POST /api/v1/ticketing/orders/[id]/pay,3.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515716,5,,Aggregated,32.000000,0.000000,69,97,120,120,160,190,360,360,360,360,360,82,0,50,80.79172316342365,4.000100016128272,367.7984999958426,790.9024390243902
1788515717,5,WS,/api/v1/guide/ws/crowd,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,9.29700001142919,9.29700001142919,9.29700001142919,9.29700001142919,1781.0
1788515717,5,GET,GET /api/v1/experiences,2.500000,0.000000,7,23,28,28,43,43,43,43,43,43,43,10,0,7,18.746029998874292,5.9213999775238335,47.1916000242345,1147.0
1788515717,5,GET,GET /api/v1/experiences/[id]/sessions,2.500000,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515717,5,GET,GET /api/v1/reservations,0.500000,0.000000,21,21,21,21,21,21,21,21,21,21,21,4,0,20,19.06032497936394,14.627999975346029,20.81939997151494,621.0
1788515717,5,GET,GET /api/v1/shop/orders,1.000000,0.000000,46,46,190,190,190,190,190,190,190,190,190,3,0,46,82.9881999719267,16.54969999799505,185.95119996462017,737.0
1788515717,5,GET,GET /api/v1/shop/products,2.500000,0.000000,39,46,49,49,76,76,76,76,76,76,76,8,0,21,33.92883748165332,11.950899963267148,76.2010999605991,1623.0
1788515717,5,GET,GET /api/v1/ticketing/orders,0.500000,0.000000,21,21,21,21,21,21,21,21,21,21,21,5,0,21,28.609759989194572,18.39540002401918,62.502299959305674,515.0
1788515717,5,GET,GET /api/v1/ticketing/slots,2.500000,0.000000,50,50,50,73,73,73,73,73,73,73,73,5,0,50,48.049239988904446,22.54709997214377,72.85940001020208,949.0
1788515717,5,GET,GET /api/v1/ticketing/types,4.000000,0.000000,5,6,6,8,8,8,8,8,8,8,8,10,0,8,18.750700005330145,4.000100016128272,96.59670002292842,751.0
1788515717,5,POST,POST /api/v1/auth/login,2.500000,0.000000,350,360,360,370,370,370,370,370,370,370,370,5,0,350,276.91845998633653,81.79889997700229,367.7984999958426,1051.0
1788515717,5,POST,POST /api/v1/reservations,2.500000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,110,107.60805996833369,53.61179995816201,136.93639996927232,570.0
1788515717,5,POST,POST /api/v1/reservations/[id]/confirm,2.500000,0.000000,88,88,90,90,90,90,90,90,90,90,90,5,0,84,73.8551199901849,29.9832999589853,90.46849998412654,575.0
1788515717,5,POST,POST /api/v1/shop/cart/checkout,2.500000,0.000000,160,160,170,170,170,170,170,170,170,170,170,5,0,130,129.92868000874296,48.111400043126196,172.85039997659624,676.0
1788515717,5,POST,POST /api/v1/shop/cart/items,2.500000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515717,5,POST,POST /api/v1/shop/orders/[id]/pay,2.500000,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515717,5,POST,POST /api/v1/ticketing/orders,2.500000,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515717,5,POST,POST /api/v1/ticketing/orders/[id]/pay,2.500000,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515717,5,,Aggregated,36.000000,0.000000,46,88,110,120,140,190,310,360,360,360,360,91,0,46,74.3218824097242,4.000100016128272,367.7984999958426,811.1538461538462
1788515718,5,WS,/api/v1/guide/ws/crowd,0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,3,0,9,9.20160002230356,8.422600047197193,9.8852000082843,1782.0
1788515718,5,GET,GET /api/v1/experiences,2.666667,0.000000,7,23,28,28,43,43,43,43,43,43,43,10,0,7,18.746029998874292,5.9213999775238335,47.1916000242345,1147.0
1788515718,5,GET,GET /api/v1/experiences/[id]/sessions,1.666667,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515718,5,GET,GET /api/v1/reservations,0.666667,0.000000,20,21,21,21,21,21,21,21,21,21,21,5,0,20,18.35363998543471,14.627999975346029,20.81939997151494,621.0
1788515718,5,GET,GET /api/v1/shop/orders,0.666667,0.000000,20,20,46,46,190,190,190,190,190,190,190,6,0,20,51.26718331788046,16.54969999799505,185.95119996462017,737.0
1788515718,5,GET,GET /api/v1/shop/products,1.666667,0.000000,39,46,49,49,76,76,76,76,76,76,76,9,0,21,31.540299985661274,11.950899963267148,76.2010999605991,1623.0
1788515718,5,GET,GET /api/v1/ticketing/orders,0.666667,0.000000,20,21,21,21,21,21,21,21,21,21,21,6,0,20,26.892599989272032,18.30679998965934,62.502299959305674,515.0
1788515718,5,GET,GET /api/v1/ticketing/slots,1.666667,0.000000,50,50,50,73,73,73,73,73,73,73,73,5,0,50,48.049239988904446,22.54709997214377,72.85940001020208,949.0
1788515718,5,GET,GET /api/v1/ticketing/types,3.333333,0.000000,5,5,6,6,8,8,8,8,8,8,8,11,0,8,17.486563640307974,4.000100016128272,96.59670002292842,751.0
1788515718,5,POST,POST /api/v1/auth/login,1.666667,0.000000,350,360,360,370,370,370,370,370,370,370,370,5,0,350,276.91845998633653,81.79889997700229,367.7984999958426,1051.0
1788515718,5,POST,POST /api/v1/reservations,1.666667,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,110,107.60805996833369,53.61179995816201,136.93639996927232,570.0
1788515718,5,POST,POST /api/v1/reservations/[id]/confirm,1.666667,0.000000,88,88,90,90,90,90,90,90,90,90,90,5,0,84,73.8551199901849,29.9832999589853,90.46849998412654,575.0
1788515718,5,POST,POST /api/v1/shop/cart/checkout,1.666667,0.000000,160,160,170,170,170,170,170,170,170,170,170,5,0,130,129.92868000874296,48.111400043126196,172.85039997659624,676.0
1788515718,5,POST,POST /api/v1/shop/cart/items,1.666667,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515718,5,POST,POST /api/v1/shop/orders/[id]/pay,1.666667,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515718,5,POST,POST /api/v1/ticketing/orders,1.666667,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515718,5,POST,POST /api/v1/ticketing/orders/[id]/pay,1.666667,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515718,5,,Aggregated,26.333333,0.000000,38,76,97,110,140,170,310,360,360,360,360,100,0,42,68.91348499339074,4.000100016128272,367.7984999958426,831.01
1788515719,5,WS,/api/v1/guide/ws/crowd,0.250000,0.000000,10,10,10,10,10,10,10,10,10,10,10,5,0,9,9.2341200215742,8.422600047197193,9.8852000082843,1782.8
1788515719,5,GET,GET /api/v1/experiences,2.500000,0.000000,7,7,23,28,43,43,43,43,43,43,43,11,0,7,17.691136358983137,5.9213999775238335,47.1916000242345,1147.0
